timestamp,signalId,gameId,signal
2025-11-12T21:31:05.447Z,signal:1762983149012:h8tlsnifl,0194b474-384b-702c-bf79-4f318373a4b3,23
2025-11-12T21:31:05.447Z,signal:1762983104576:cj6b3qa0q,0194b474-384b-702c-bf79-4f318373a4b3,29
2025-11-12T21:31:05.447Z,signal:1762983061604:gn030lbj7,0194b474-384b-702c-bf79-4f318373a4b3,16
2025-11-12T21:31:05.447Z,signal:1762983017761:xqj4szew8,0194b474-384b-702c-bf79-4f318373a4b3,15
2025-11-12T21:31:05.447Z,signal:1762982973554:5gxbxq45o,0194b474-384b-702c-bf79-4f318373a4b3,0
2025-11-12T21:31:05.447Z,signal:1762982928658:1xkh5nt80,0194b474-384b-702c-bf79-4f318373a4b3,8
2025-11-12T21:31:05.447Z,signal:1762982884601:knj9x7sdc,0194b474-384b-702c-bf79-4f318373a4b3,4
2025-11-12T21:31:05.447Z,signal:1762982841890:u7by81jyi,0194b474-384b-702c-bf79-4f318373a4b3,34
2025-11-12T21:31:05.447Z,signal:1762982796836:69cdhtfu4,0194b474-384b-702c-bf79-4f318373a4b3,36
2025-11-12T21:31:05.447Z,signal:1762982752530:m4pcytoi3,0194b474-384b-702c-bf79-4f318373a4b3,18
2025-11-12T21:31:36.466Z,signal:1762983191901:v581f1rpm,0194b474-384b-702c-bf79-4f318373a4b3,1
2025-11-12T21:32:21.512Z,signal:1762983234661:2smshjwq1,0194b474-384b-702c-bf79-4f318373a4b3,8
2025-11-12T21:33:06.579Z,signal:1762983281515:qlb18drdg,0194b474-384b-702c-bf79-4f318373a4b3,22
2025-11-12T21:33:51.639Z,signal:1762983325537:v2so0sllz,0194b474-384b-702c-bf79-4f318373a4b3,24
2025-11-12T21:34:36.719Z,signal:1762983370636:rdhmk2lqo,0194b474-384b-702c-bf79-4f318373a4b3,22
2025-11-12T21:35:21.779Z,signal:1762983415536:h9jntz1q0,0194b474-384b-702c-bf79-4f318373a4b3,27
