timestamp,signalId,gameId,signal
2025-11-12T21:31:05.380Z,signal:1762983159884:5pbni5917,0194b472-d79c-749f-9bd0-59816f5c1498,8
2025-11-12T21:31:05.380Z,signal:1762983119042:iykj9nsnf,0194b472-d79c-749f-9bd0-59816f5c1498,20
2025-11-12T21:31:05.380Z,signal:1762983089016:mswk87j4a,0194b472-d79c-749f-9bd0-59816f5c1498,33
2025-11-12T21:31:05.380Z,signal:1762983056958:jegxaqx6y,0194b472-d79c-749f-9bd0-59816f5c1498,30
2025-11-12T21:31:05.380Z,signal:1762983026960:mur6dx7bv,0194b472-d79c-749f-9bd0-59816f5c1498,9
2025-11-12T21:31:05.380Z,signal:1762982996977:jbol8kjfl,0194b472-d79c-749f-9bd0-59816f5c1498,8
2025-11-12T21:31:05.380Z,signal:1762982968201:9jgno17fa,0194b472-d79c-749f-9bd0-59816f5c1498,34
2025-11-12T21:31:05.380Z,signal:1762982937954:7zzdk5uau,0194b472-d79c-749f-9bd0-59816f5c1498,11
2025-11-12T21:31:05.380Z,signal:1762982906092:0i4x7de64,0194b472-d79c-749f-9bd0-59816f5c1498,4
2025-11-12T21:31:05.380Z,signal:1762982873959:semg1ofxp,0194b472-d79c-749f-9bd0-59816f5c1498,0
2025-11-12T21:31:46.480Z,signal:1762983201010:0slenajnh,0194b472-d79c-749f-9bd0-59816f5c1498,8
2025-11-12T21:31:56.501Z,signal:1762983209097:5psk345um,0194b472-d79c-749f-9bd0-59816f5c1498,36
2025-11-12T21:32:26.501Z,signal:1762983240218:ztgvy50xg,0194b472-d79c-749f-9bd0-59816f5c1498,16
2025-11-12T21:32:51.567Z,signal:1762983267957:kn8c3z79s,0194b472-d79c-749f-9bd0-59816f5c1498,7
2025-11-12T21:33:26.589Z,signal:1762983300123:uk0gwcypu,0194b472-d79c-749f-9bd0-59816f5c1498,8
2025-11-12T21:33:56.649Z,signal:1762983331967:ouvvx4aok,0194b472-d79c-749f-9bd0-59816f5c1498,35
2025-11-12T21:34:31.726Z,signal:1762983364957:t5ct92m1q,0194b472-d79c-749f-9bd0-59816f5c1498,21
2025-11-12T21:35:01.753Z,signal:1762983395969:jciefof8q,0194b472-d79c-749f-9bd0-59816f5c1498,22
