timestamp,signalId,gameId,signal
2025-11-12T21:31:05.376Z,signal:1762983130972:0ethfpmpb,0194b477-754b-731d-bcf0-2d4618a4cd84,21
2025-11-12T21:31:05.376Z,signal:1762983090354:vtlin6awi,0194b477-754b-731d-bcf0-2d4618a4cd84,31
2025-11-12T21:31:05.376Z,signal:1762983050475:dounk6rvh,0194b477-754b-731d-bcf0-2d4618a4cd84,0
2025-11-12T21:31:05.376Z,signal:1762983014519:vbakb57gh,0194b477-754b-731d-bcf0-2d4618a4cd84,6
2025-11-12T21:31:05.376Z,signal:1762982973151:nfg5kjm3b,0194b477-754b-731d-bcf0-2d4618a4cd84,5
2025-11-12T21:31:05.376Z,signal:1762982931503:4uj20diam,0194b477-754b-731d-bcf0-2d4618a4cd84,14
2025-11-12T21:31:05.376Z,signal:1762982893619:2xmesurwu,0194b477-754b-731d-bcf0-2d4618a4cd84,4
2025-11-12T21:31:05.376Z,signal:1762982855367:2rooig1ex,0194b477-754b-731d-bcf0-2d4618a4cd84,15
2025-11-12T21:31:05.376Z,signal:1762982816866:4871pq0mx,0194b477-754b-731d-bcf0-2d4618a4cd84,4
2025-11-12T21:31:05.376Z,signal:1762982776260:fvhpgmhoa,0194b477-754b-731d-bcf0-2d4618a4cd84,7
2025-11-12T21:31:31.907Z,signal:1762983183989:gzymopohm,0194b477-754b-731d-bcf0-2d4618a4cd84,23
2025-11-12T21:31:56.494Z,signal:1762983211307:qkxf7ustj,0194b477-754b-731d-bcf0-2d4618a4cd84,22
2025-11-12T21:32:36.536Z,signal:1762983252085:oxf9ca2nk,0194b477-754b-731d-bcf0-2d4618a4cd84,0
2025-11-12T21:33:21.622Z,signal:1762983293570:p0ufj99da,0194b477-754b-731d-bcf0-2d4618a4cd84,24
2025-11-12T21:33:56.655Z,signal:1762983331186:df9pwi1ij,0194b477-754b-731d-bcf0-2d4618a4cd84,24
2025-11-12T21:34:36.725Z,signal:1762983372329:6qx4wcm4z,0194b477-754b-731d-bcf0-2d4618a4cd84,4
2025-11-12T21:35:16.786Z,signal:1762983410888:9phcqkxga,0194b477-754b-731d-bcf0-2d4618a4cd84,1
