timestamp,signalId,gameId,signal
2025-11-12T21:31:05.392Z,signal:1762983123332:2px8ukbjr,0194b473-9c0f-753c-81f2-d01eb0e69bce,27
2025-11-12T21:31:05.392Z,signal:1762983082320:9d47r8661,0194b473-9c0f-753c-81f2-d01eb0e69bce,35
2025-11-12T21:31:05.392Z,signal:1762983039367:6fave38mw,0194b473-9c0f-753c-81f2-d01eb0e69bce,34
2025-11-12T21:31:05.392Z,signal:1762982999316:k1it5bh25,0194b473-9c0f-753c-81f2-d01eb0e69bce,18
2025-11-12T21:31:05.392Z,signal:1762982958346:149wpojl0,0194b473-9c0f-753c-81f2-d01eb0e69bce,24
2025-11-12T21:31:05.392Z,signal:1762982917447:5zzjrzpab,0194b473-9c0f-753c-81f2-d01eb0e69bce,27
2025-11-12T21:31:05.392Z,signal:1762982874092:h56ksbof3,0194b473-9c0f-753c-81f2-d01eb0e69bce,4
2025-11-12T21:31:05.392Z,signal:1762982832320:5mk3w7cwj,0194b473-9c0f-753c-81f2-d01eb0e69bce,11
2025-11-12T21:31:05.392Z,signal:1762982791311:c6mxts1ew,0194b473-9c0f-753c-81f2-d01eb0e69bce,19
2025-11-12T21:31:05.392Z,signal:1762982751288:0oqmi9apc,0194b473-9c0f-753c-81f2-d01eb0e69bce,16
2025-11-12T21:31:14.954Z,signal:1762983168993:o4fzt311s,0194b473-9c0f-753c-81f2-d01eb0e69bce,5
2025-11-12T21:31:56.478Z,signal:1762983208304:206388bm8,0194b473-9c0f-753c-81f2-d01eb0e69bce,5
2025-11-12T21:32:36.515Z,signal:1762983249326:d675xbj6i,0194b473-9c0f-753c-81f2-d01eb0e69bce,28
2025-11-12T21:33:16.579Z,signal:1762983291402:ped3h7v52,0194b473-9c0f-753c-81f2-d01eb0e69bce,17
2025-11-12T21:34:01.644Z,signal:1762983334318:dyh13vpc4,0194b473-9c0f-753c-81f2-d01eb0e69bce,26
2025-11-12T21:34:41.720Z,signal:1762983375454:do18xjtlr,0194b473-9c0f-753c-81f2-d01eb0e69bce,3
2025-11-12T21:35:21.784Z,signal:1762983418454:qri5zy82i,0194b473-9c0f-753c-81f2-d01eb0e69bce,34
