timestamp,signalId,gameId,signal
2025-11-12T21:31:05.382Z,signal:1762983122868:3thwi8oq7,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,32
2025-11-12T21:31:05.382Z,signal:1762983081605:iwqyxnrhp,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,0
2025-11-12T21:31:05.382Z,signal:1762983040970:gka955g6u,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,12
2025-11-12T21:31:05.382Z,signal:1762982995519:o81v6p55g,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,20
2025-11-12T21:31:05.382Z,signal:1762982951604:irz76vy8t,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,17
2025-11-12T21:31:05.382Z,signal:1762982899983:0e5d1pgyo,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,7
2025-11-12T21:31:05.382Z,signal:1762982855614:suj8bdtab,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,21
2025-11-12T21:31:05.382Z,signal:1762982814791:m6zivwh4y,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,11
2025-11-12T21:31:05.382Z,signal:1762982770393:p6h9c68ta,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,5
2025-11-12T21:31:05.382Z,signal:1762982724025:dzmkckd6j,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,33
2025-11-12T21:31:09.935Z,signal:1762983165419:y8jdf7p1w,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,20
2025-11-12T21:31:51.457Z,signal:1762983208091:ssmefz01a,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,23
2025-11-12T21:32:36.542Z,signal:1762983252388:pjhdbbcf8,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,8
2025-11-12T21:33:21.588Z,signal:1762983298285:g2lmdix8l,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,27
2025-11-12T21:34:06.648Z,signal:1762983339399:vwhpy6rn7,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,2
2025-11-12T21:34:51.732Z,signal:1762983386617:7oafyjfh9,0194b472-4dd9-70e3-ad49-8b3d9e0b28e2,24
