timestamp,signalId,gameId,signal
2025-11-12T21:31:05.418Z,signal:1762983126985:gslne4tuk,0194b474-d82f-76e0-9242-70f601984069,13
2025-11-12T21:31:05.418Z,signal:1762983079540:pyn441ga1,0194b474-d82f-76e0-9242-70f601984069,5
2025-11-12T21:31:05.418Z,signal:1762983034601:udg2yc5wo,0194b474-d82f-76e0-9242-70f601984069,1
2025-11-12T21:31:05.418Z,signal:1762982988524:rw23qwj60,0194b474-d82f-76e0-9242-70f601984069,28
2025-11-12T21:31:05.418Z,signal:1762982945567:fgej5e7t6,0194b474-d82f-76e0-9242-70f601984069,2
2025-11-12T21:31:05.418Z,signal:1762982899050:p1rojrf4o,0194b474-d82f-76e0-9242-70f601984069,6
2025-11-12T21:31:05.418Z,signal:1762982849584:5cj89a7xo,0194b474-d82f-76e0-9242-70f601984069,1
2025-11-12T21:31:05.418Z,signal:1762982806837:97g6xlj92,0194b474-d82f-76e0-9242-70f601984069,22
2025-11-12T21:31:05.418Z,signal:1762982758518:wmxwsd9g2,0194b474-d82f-76e0-9242-70f601984069,21
2025-11-12T21:31:05.418Z,signal:1762982712313:2h18bgu7v,0194b474-d82f-76e0-9242-70f601984069,19
2025-11-12T21:31:19.951Z,signal:1762983175481:r50fdchok,0194b474-d82f-76e0-9242-70f601984069,27
2025-11-12T21:32:01.478Z,signal:1762983217516:pl9gnveo0,0194b474-d82f-76e0-9242-70f601984069,33
2025-11-12T21:32:51.554Z,signal:1762983263370:i8g8kxc2q,0194b474-d82f-76e0-9242-70f601984069,29
2025-11-12T21:33:36.618Z,signal:1762983308956:n0p0v243a,0194b474-d82f-76e0-9242-70f601984069,11
2025-11-12T21:34:21.708Z,signal:1762983356536:3ex6qyuk0,0194b474-d82f-76e0-9242-70f601984069,7
2025-11-12T21:35:06.775Z,signal:1762983399477:wr583fjx8,0194b474-d82f-76e0-9242-70f601984069,31
