timestamp,signalId,gameId,signal
2025-11-12T21:31:05.387Z,signal:1762983112537:gobxqeaq2,0194b472-6b93-74be-9260-7e407f5f1103,1
2025-11-12T21:31:05.387Z,signal:1762983076403:mpfj3z1vy,0194b472-6b93-74be-9260-7e407f5f1103,6
2025-11-12T21:31:05.387Z,signal:1762983041418:etnz30gh9,0194b472-6b93-74be-9260-7e407f5f1103,27
2025-11-12T21:31:05.387Z,signal:1762983007529:31yd77q4b,0194b472-6b93-74be-9260-7e407f5f1103,24
2025-11-12T21:31:05.387Z,signal:1762982971412:kcff5bs5o,0194b472-6b93-74be-9260-7e407f5f1103,14
2025-11-12T21:31:05.387Z,signal:1762982935566:jq4vrtgcm,0194b472-6b93-74be-9260-7e407f5f1103,6
2025-11-12T21:31:05.387Z,signal:1762982898435:iqf7qhwvz,0194b472-6b93-74be-9260-7e407f5f1103,22
2025-11-12T21:31:05.387Z,signal:1762982862419:guyoodsms,0194b472-6b93-74be-9260-7e407f5f1103,29
2025-11-12T21:31:05.387Z,signal:1762982827113:f7q6uqpkl,0194b472-6b93-74be-9260-7e407f5f1103,8
2025-11-12T21:31:05.387Z,signal:1762982793379:wqijpm8uh,0194b472-6b93-74be-9260-7e407f5f1103,32
2025-11-12T21:31:24.951Z,signal:1762983178237:1q1vnt3gp,0194b472-6b93-74be-9260-7e407f5f1103,1
2025-11-12T21:31:31.915Z,signal:1762983183227:ejlcn71dx,0194b472-6b93-74be-9260-7e407f5f1103,26
2025-11-12T21:32:06.497Z,signal:1762983221409:g5b8nlgex,0194b472-6b93-74be-9260-7e407f5f1103,13
2025-11-12T21:32:46.538Z,signal:1762983258393:9xgakqh6g,0194b472-6b93-74be-9260-7e407f5f1103,6
2025-11-12T21:33:21.628Z,signal:1762983293387:8m45cihpx,0194b472-6b93-74be-9260-7e407f5f1103,7
2025-11-12T21:33:56.657Z,signal:1762983330443:ua9ormcz4,0194b472-6b93-74be-9260-7e407f5f1103,31
2025-11-12T21:34:31.701Z,signal:1762983366611:b0wx1do11,0194b472-6b93-74be-9260-7e407f5f1103,1
2025-11-12T21:35:06.765Z,signal:1762983402411:8s91ex5a2,0194b472-6b93-74be-9260-7e407f5f1103,35
